X,Y,ORGANIZATION_NAME,CLIENT_NAME,SITE_NAME,PRIMARY_FACILITY_NAME,CLIENT_ID,SITE_ID,PRIMARY_FACILITY_ID,SUB_FACILITY_NAME,SUB_FACILITY_ID,PRIMARY_FACILITY_TYPE,PRIMARY_FACILITY_KIND,OTHER_FACILITY_ID,SUB_FACILITY_TYPE,SOTHER_FID,CLIENT_RELATIONSHIP,SITE_STATUS,PRIMARY_FACILITY_STATUS,SUB_FACILITY_STATUS,COMPLIANCE,SHAPE_FID
-8337654.326,4878346.263,PYRAMID GRAPHICS INC,PYRAMID GRAPHICS INC,PYRAMID GRAPHICS,PYRAMID GRAPHICS INC/CROYDON,111605,483283,514886,ADMIN SF FOR:PYRAMID GRAPHICS INC/CROYDON,552908,AIR EMISSION PLANT,Unavailable,23-2108417-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,PERMIT NO LONGER REQUIRED,ACTIVE,YES,4380340
-8896458.085,4902790.334,GENON POWER MIDWEST LP,GENON POWER MIDWEST LP,ELRAMA GEN STA RETIRED,GENON POWER MIDWEST LP/ELRAMA POWER PLT,141195,237511,239914,ADMIN SF FOR:ORION POWER MIDWEST LP/ELRAMA POWER STA,549500,AIR EMISSION PLANT,Unavailable,52-2201498-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4380413
-8774603.451,4860542.318,ZUBEK INC,ZUBEK INC,ZUBEK STONYCREEK TWP FAC,ZUBEK INC/CENTRAL CITY,40730,487504,516123,ADMIN SF FOR:ZUBEK INC/CENTRAL,552007,AIR EMISSION PLANT,Unavailable,25-1419897-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4380463
-8622151.003,5030671.433,SPECIALTY MINERALS INC,SPECIALTY MINERALS INC,SPECIALTY MINERALS,SPECIALTY MINERALS INC/LOCK HAVEN PLT,67360,481280,510535,ADMIN SF FOR:SPECIALTY MINERALS INC/LOCK HAVEN PLT,551730,AIR EMISSION PLANT,Unavailable,13-3678712-2,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,INACTIVE,INACTIVE,ACTIVE,YES,4380598
-8384165.213,4878735.655,JOSEPH F CAPPELLI & SONS INC,JOSEPH F CAPPELLI & SONS INC,RICHARD FOX CONTR,JOSEPH F CAPPELLI & SONS/CONCORDVILLE WEST POTTSGROVE,81512,488126,516661,ADMIN SF FOR:JOSEPH F CAPPELLI & SONS/CONCORDVILLE WEST POTT,551078,AIR EMISSION PLANT,Unavailable,23-2212403-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4380631
-8930557.41,4895004.451,MILLCRAFT PROD INC,MILLCRAFT PROD INC,MILLCRAFT SMS SVC LLC ARDEN FAC,MILLCRAFT PROD/SOUTH STRABANE PLT,81531,254601,519479,ADMIN SF FOR:MILLCRAFT PROD/SOUTH STRABANE PLT,553109,AIR EMISSION PLANT,Unavailable,25-1571425-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4380632
-8911797.774,5182869.212,INTL PAPER CO,INTL PAPER CO,INTL PAPER ERIE MILL,INTL PAPER CO/ERIE MILL,81651,238751,269689,ADMIN SF FOR:INTL PAPER CO/ERIE MILL,549083,AIR EMISSION PLANT,Unavailable,13-0872805-6,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4380649
-8374429.471,4890978.219,WISSAHICKON SCH DIST,WISSAHICKON SCH DIST,WISSAHICKON MID SCH,WISSAHICKON SCH DIST/WISSAHICKON MIDDLE SCH,83909,486891,515506,ADMIN SF FOR:WISSAHICKON SCH DIST/WISSAHICKON MIDDLE SCH,551035,AIR EMISSION PLANT,Unavailable,23-1668933-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4380696
-8557921.351,4904394.973,HARGRO FLEXIBLE PKG,HARGRO FLEXIBLE PKG,AT&T DEV SITE 7TH ST HBG,HARGRO FLEXIBLE PKG/HARRISBURG PKG,6498,250136,257624,ADMIN SF FOR:HARGRO FLEXIBLE PKG/HARRISBURG PKG,549066,AIR EMISSION PLANT,Unavailable,06-1261440-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,INACTIVE,INACTIVE,INACTIVE,YES,4380866
-8623462.213,5029210.129,CRODA INC,CRODA INC,CRODA INC,CRODA INC/DRAKETOWN ROAD,67037,259466,493710,ADMIN SF FOR:CRODA INC/DRAKETOWN ROAD,550659,AIR EMISSION PLANT,Unavailable,13-5603841-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4381034
-8622082.52,5030593.505,INTL PAPER CO,INTL PAPER CO,FIRST QUALITY TISSUE LLC,INTL PAPER CO/LOCK HAVEN MILL,81651,269267,274166,ADMIN SF FOR:INTL PAPER CO/LOCK HAVEN MILL,549082,AIR EMISSION PLANT,Unavailable,13-0872805-5,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4381101
-8765594.574,5049640.291,BROCKWAY MOULD INC,BROCKWAY MOULD INC,BROCKWAY MOULD,BROCKWAY MOULD INC/BROCKPORT,111963,484709,513474,ADMIN SF FOR:BROCKWAY MOULD INC/BROCKPORT,552819,AIR EMISSION PLANT,Unavailable,25-1723639-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4381242
-8553906.843,4970303.693,CREATIVE PLAYTHINGS LTD,CREATIVE PLAYTHINGS LTD,CREATIVE PLAYTHINGS HERNDON PLT,CREATIVE PLAYTHINGS LTD/HERNDON PLT,86209,245397,493514,ADMIN SF FOR:CREATIVE PLAYTHINGS LTD/HERNDON PLT 1,550631,AIR EMISSION PLANT,Unavailable,13-0590730-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4381337
-8393963.696,5000783.388,PLEASANT VALLEY SCH DIST,PLEASANT VALLEY SCH DIST,PLEASANT VLY HIGH SCH,PLEASANT VLY SCH DIST/PLEASANT VLY HIGH SCH,6128,2088,512847,ADMIN SF FOR:PLEASANT VALLEY SCH /PLEASANT VALLEY HIGH SCH,551385,AIR EMISSION PLANT,Unavailable,23-1667854-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4381387
-8401664.458,4999550.227,PLEASANT VALLEY SCH DIST,PLEASANT VALLEY SCH DIST,POLK TWP ELEM SCH,PLEASANT VLY SCH DIST/POLK TWP ELEM SCH,6128,2110,512888,ADMIN SF FOR:PLEASANT VALLEY SCH DIST/POLK TWP ELEM SCH,552801,AIR EMISSION PLANT,Unavailable,23-1667854-2,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4381389
-8693446.362,5105702.712,EMPORIUM SPECIALTIES CO INC,EMPORIUM SPECIALTIES CO INC,EMPORIUM SPECIALTY AUSTIN METAL PLT,EMPORIUM SPECIALTIES/FOSTER AVE PLT,1663,252344,510035,ADMIN SF FOR:EMPORIUM SPECIALTIES/FOSTER AVE PLT,550479,AIR EMISSION PLANT,Unavailable,25-0932605-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4381408
-8504068.939,4962985.386,US DOJ,US DOJ,FED CORR INST,US DOJ/FED CORR INST SCHUYLKILL,5595,465601,494833,ADMIN SF FOR:US DOJ/FED CORR INST SCHUYLKILL,552478,AIR EMISSION PLANT,Unavailable,24-0799177-4,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4381456
-8879584.716,4883759.647,AMERIKOHL MINING INC,AMERIKOHL MINING INC,KNOPSNIDER MINE,AMERIKOHL MINING INC/KNOPSNIDER MINE,7533,532832,567494,ADMIN SF FOR:AMERIKOHL MINING INC/KNOPSNIDER MINE,560569,AIR EMISSION PLANT,Unavailable,23-2249639-17,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,RECLAMATION COMPLETED,INACTIVE,INACTIVE,YES,4381482
-8944488.581,5010948.215,ELLWOOD QUALITY STEELS CO,ELLWOOD QUALITY STEELS CO,ELLWOOD QUALITY STEELS,ELLWOOD QUALITY STEELS CO/NEW CASTLE PLT,6811,246555,252268,ADMIN SF FOR:ELLWOOD QUALITY STEELS CO/NEW CASTLE PLT,549716,AIR EMISSION PLANT,Unavailable,25-1482572-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4381484
-8624685.315,4996093.165,GECO ELECTRONICS INC,GECO ELECTRONICS INC,GECO PRINTED CIRCUIT BD PLT,GECO INC/MILLHEIM BORO,61895,253863,510206,ADMIN SF FOR:GECO INC/MILLHEIM BORO,551673,AIR EMISSION PLANT,Unavailable,25-1227434-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4381820
-8447115.872,5030956.563,CERTAINTEED CORP,CERTAINTEED CORP,CERTAINTEED MOUNTAINTOP PLT,CERTAINTEED PROD CO/MOUNTAINTOP,79734,242936,247319,ADMIN SF FOR:CERTAINTEED PROD CO/MOUNTAINTOP,548814,AIR EMISSION PLANT,Unavailable,23-2510893-2,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4382014
-8457802.465,4944802.077,HAMBURG MFG INC,HAMBURG MFG INC,HAMBURG MFG FINISHING,HAMBURG MFG INC/PLOW WORKS FINISHING,84336,492003,520152,ADMIN SF FOR:HAMBURG MFG INC/PLOW WORKS FINISHING,553113,AIR EMISSION PLANT,Unavailable,23-1306564-2,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4382088
-8946612.704,5002664.005,REMACOR,REMACOR,REMACOR,REMACOR/WEST PITTSBURG,84495,237190,239460,ADMIN SF FOR:REMACOR/WEST PITTSBURG,549694,AIR EMISSION PLANT,Unavailable,16-1678086-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4382101
-8897416.163,4844965.361,ALLEGHENY ENERGY SUPPLY CO LLC,ALLEGHENY ENERGY SUPPLY CO LLC,HATFIELDS FERRY POWER STA,ALLEGHENY ENERGY SUPPLY CO/HATFIELDS FERRY POWER STA,95418,238493,280920,ADMIN SF FOR:ALLEGHENY ENERGY SUP/HATFIELDS FERRY POWER STA,549025,AIR EMISSION PLANT,Unavailable,23-3020481-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4382165
-8441646.504,5050785.626,ALTEC IND INC,ALTEC IND INC,ALTEC IND,ALTEC IND INC/PLAINS,80522,253079,545655,ADMIN SF FOR:ALTEC IND INC/PLAINS,553568,AIR EMISSION PLANT,Unavailable,63-0362926-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4382183
-8737131.56,4869081.532,JLG IND INC,JLG IND INC,JLG SUNNYSIDE LIFT TRUCK PLT,JLG IND/SUNNYSIDE,27624,524459,547585,ADMIN SF FOR:JLG IND INC/SUNNYSIDE,553666,AIR EMISSION PLANT,Unavailable,25-1199382-3,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4382272
-8614181.127,4895372.077,LINDY PAVING INC,LINDY PAVING INC,LINDY ASPHALT PLT CARLISLE,LINDY PAVING CO INC/CARLISLE,27160,547371,565452,ADMIN SF FOR:LINDY INC/CARLISLE,555825,AIR EMISSION PLANT,Unavailable,25-1422091-8,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,PROPOSED BUT NEVER MATERIALIZED,PROPOSED BUT NEVER MATERIALIZED,ACTIVE,YES,4382280
-8810298.68,4923859.621,ALLEGHENY FOUNDRY CO,ALLEGHENY FOUNDRY CO,ALLEGHENY FOUNDRY BOLIVAR PLT,ALLEGHENY FOUNDRY CO/BOLIVAR,24255,253056,262749,ADMIN SF FOR:ALLEGHENY FOUNDRY CO/BOLIVAR,549491,AIR EMISSION PLANT,Unavailable,25-0315190-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4382385
-8558273.375,4847673.336,METRO EDISON CO,METRO EDISON CO,METRO EDISON MENGES MILLS SUBSTA,METRO EDISON CO/MENGES MILLS SUBSTA,82223,629300,646891,ADMIN SF FOR:METRO EDISON CO/MENGES MILLS SUBSTA,790088,AIR EMISSION PLANT,Unavailable,23-0870160-16,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4382514
-8571043.739,4836851.102,EISENHART WALLCOVERINGS CO,EISENHART WALLCOVERINGS CO,EISENHART WALLPAPER & PRINT ROLLER,EISENHART WALLCOVERINGS CO/PINE ST PLT,82235,246272,251859,ADMIN SF FOR:EISENHART WALLCOVERINGS CO/PINE ST PLT,548867,AIR EMISSION PLANT,Unavailable,23-0551725-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4382527
-8429967.992,5069977.582,ENV & RECYCLING SVC INC,ENV & RECYCLING SVC INC,ENV & RECYCLING SVC LDFL,ENV & RECYCLING SVC AMITY LDFL/TAYLOR,87938,575,522708,ADMIN SF FOR:ENV & RECYCLING SVC/AMITY LANDFILL-TAYLOR,553162,AIR EMISSION PLANT,Unavailable,23-2671104-2,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4382578
-8611407.584,4844091.447,KNOUSE FOODS COOP INC,KNOUSE FOODS COOP INC,KNOUSE FOODS CO-OP INC - ORRTANNA PLANT,KNOUSE FOODS COOP INC/ORRTANNA HAMILTONBAN TWP,80974,250996,512870,ADMIN SF FOR:KNOUSE FOODS COOP INC/ORRTANNA HAMILTONBAN TWP,552797,AIR EMISSION PLANT,Unavailable,23-1324775-4,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4382636
-8531175.489,4864397.112,APEX TOOL GROUP LLC,APEX TOOL GROUP LLC,APEX TOOL GROUP YORK,APEX TOOL GROUP LLC/YORK,285283,457862,494920,ADMIN SF FOR:APEX TOOL GROUP/YORK,552485,AIR EMISSION PLANT,Unavailable,27-1996059-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4382708
-8504867.879,5093527.671,HOFFMAN NEW YORKER INC,HOFFMAN NEW YORKER INC,HOFFMAN NEW YORKER,HOFFMAN NEW YORKER/DUSHORE FACILITY,27876,238119,494727,ADMIN SF FOR:HOFFMAN NEW YORKER/DUSHORE FACILITY,550515,AIR EMISSION PLANT,Unavailable,22-2938615-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4382726
-8518509.165,4905351.223,PENNSY SUPPLY INC,PENNSY SUPPLY INC,PENNSY SUPPLY FONTANA QUARRY,PENNSY SUPPLY INC/FONTANA QUARRY,1916,250143,494179,ADMIN SF FOR:PENNSY SUPPLY INC/FONTANA QUARRY,550660,AIR EMISSION PLANT,Unavailable,23-2729496-3,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED INACTIVE,ACTIVE,YES,4382738
-8510686.021,5013721.487,BLOOMSBURG HOSP,BLOOMSBURG HOSP,GEISINGER-BLOOMSBURG HOSP,BLOOMSBURG HOSPITAL/BLOOMSBURG HOSPITAL,24164,445571,493178,ADMIN SF FOR:BLOOMSBURG HOSPITAL/BLOOMSBURG,550796,AIR EMISSION PLANT,Unavailable,23-2193572-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4382813
-8526364.365,4849742.775,TATE ACCESS FLOORS INC,TATE ACCESS FLOORS INC,TATE ACCESS FLOORS INC YORK COUNTY FACILITY,TATE ACCESS FLOORS/RED LION,84851,245643,250941,ADMIN SF FOR:TATE ACCESS FLOORS/RED LION,549867,AIR EMISSION PLANT,Unavailable,52-0781996-2,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4383005
-8809515.568,4936916.894,EVERGREEN LDFL INC,EVERGREEN LDFL INC,EVERGREEN LDFL,EVERGREEN LANDFILL/FKA PELLEGRENE SITE,88327,240909,516172,ADMIN SF FOR:EVERGREEN LANDFILL I/FKA PELLEGRENE SITE,551963,AIR EMISSION PLANT,Unavailable,76-0472693-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4383048
-8427262.115,5077835.427,SCRANTON CRUSHED STONE INC,SCRANTON CRUSHED STONE INC,SCRANTON MATERIALS,SCRANTON MATERIALS INC/RANSOM CRUSHING PLT,95874,465845,518673,ADMIN SF FOR:SCRANTON MATERIALS INC/RANSOM CRUSHING PLT,553070,AIR EMISSION PLANT,Unavailable,23-2764457-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,PERMIT NO LONGER REQUIRED,ACTIVE,YES,4383084
-8465913.995,4901689.011,BOLLMAN HAT CO,BOLLMAN HAT CO,BOLLMAN HAT WILLOW ST STRAW HAT MFG PLT,BOLLMAN HAT CO/WILLOW ST FACILITY,83203,521215,544211,ADMIN SF FOR:BOLLMAN HAT CO/WILLOW ST FACILITY,548805,AIR EMISSION PLANT,Unavailable,23-1275109-2,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4383117
-8566162.346,4944683.455,KINNEY SHOE CORP,KINNEY SHOE CORP,KINNEY JOHNSON BAILLIE SHOE MFG,KINNEY SHOE CORP/JOHNSON-BAILLIE,83204,250183,257710,ADMIN SF FOR:KINNEY SHOE CORP/JOHNSON-BAILLIE,549044,AIR EMISSION PLANT,Unavailable,13-1988404-5,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,INACTIVE,INACTIVE,INACTIVE,YES,4383119
-8422483.912,5073312.905,COMM CTL ENERGY CORP,COMM CTL ENERGY CORP,COMM CNTL ENG,COMM CTL ENERGY CORP/BOILER HOUSE AT SCRANTON HIGH,83211,533054,554265,ADMIN SF FOR:COMM CTL ENERGY CORP/BOILER HOUSE AT SCRANTON H,554217,AIR EMISSION PLANT,Unavailable,23-1906640-2,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,INACTIVE,INACTIVE,INACTIVE,YES,4383122
-8516219.164,4955600.642,PORTER ASSOC INC,PORTER ASSOC INC,PORTER ASSOC PORTER TWP PLT,PORTER ASSOC INC/PORTER TWP PLT,28167,465060,494363,ADMIN SF FOR:PORTER ASSOC INC/PORTER TWP PLT,552436,AIR EMISSION PLANT,Unavailable,23-2618777-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED ACTIVE,ACTIVE,YES,4383184
-8578502.825,5045929.305,TAMPELLA POWER CORP,TAMPELLA POWER CORP,WILLIAMSPORT BOILER PLT,TAMPELLA POWER CORP/REACH RD PLT,38631,464255,493561,ADMIN SF FOR:TAMPELLA POWER CORP/REACH RD PLT,551572,AIR EMISSION PLANT,Unavailable,58-1857272-2,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4383313
-8518845.76,4868466.095,NATL EARTH PROD INC,NATL EARTH PROD INC,CNTY LINE WRIGHTSVILLE QUARRY,NATL EARTH PROD INC/PORTABLE CRUSHING PLT AT CTY L,62580,517353,553223,ADMIN SF FOR:NATL EARTH PROD INC/PORTABLE CRUSHING PLT,553860,AIR EMISSION PLANT,Unavailable,23-2755576-2,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED INACTIVE,INACTIVE,YES,4383353
-8639954.359,4844540.054,TIMOTHY MARTIN PROP,TIMOTHY MARTIN PROP,MARTINS PAVING & EXCAV CHAMBERSBURG,MARTINS PAVING & EXCAV/CHAMBERSBURG,71724,638600,654026,ADMIN SF FOR:MARTINS PAVING & EXCAV/CHAMBERSBURG,804692,AIR EMISSION PLANT,Unavailable,00-3300044-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,UNPERMITTED INACTIVE,INACTIVE,YES,4383402
-8840712.676,4909441.65,QUIKRETE CO INC,QUIKRETE CO INC,QUIKRETE LATROBE PLT,QUIKRETE CO/LATROBE,215600,486999,515607,ADMIN SF FOR:QUIKRETE CO/LATROBE,552037,AIR EMISSION PLANT,Unavailable,31-1683563-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4383724
-8727641.116,4987546.27,MOSHANNON VALLEY SCH DIST,MOSHANNON VALLEY SCH DIST,MOSHANNON VALLEY SCH DIST,MOSHANNON VALLEY SCH DIST/JR SR HIGH & ELEM SCH,38969,484464,513232,ADMIN SF FOR:MOSHANNON VALLEY SCH DIST/JR SR HIGH & ELEM SCH,551728,AIR EMISSION PLANT,Unavailable,25-6008333-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4383740
-8527196.841,4875209.393,COLUMBIA GAS TRANS LLC,COLUMBIA GAS TRANS LLC,COLUMBIA GAS LANCASTER CNTY,COLUMBIA GAS TRANS CORP/MARIETTA,29248,442163,465677,ADMIN SF FOR:COLUMBIA GAS TRANS CORP/MARIETTA,549771,AIR EMISSION PLANT,Unavailable,31-0802435-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4383806
-8868109.139,4889611.848,GABRIEL PERFORMANCE PROD LLC,GABRIEL PERFORMANCE PROD LLC,GABRIEL PERFORMANCE PROD LLC/MANOR PRODUCTS,GABRIEL PERFORMANCE PROD LLC/MANOR PRODUCTS,90274,243748,250601,ADMIN SF FOR:RANBAR ELEC MATERIAL/MANOR PROD,549590,AIR EMISSION PLANT,Unavailable,25-1767863-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4383994
-8955224.183,5050279.733,GEORGE & THOMAS CONE CO,GEORGE & THOMAS CONE CO,JOY CONE MFG,GEORGE & THOMAS CONE/HERMITAGE PLT,3602,456872,510530,ADMIN SF FOR:GEORGE & THOMAS CONE/HERMITAGE PLT,552653,AIR EMISSION PLANT,Unavailable,25-1153491-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4384153
-8573950.375,4896618.799,FRY COMMUNICATIONS INC,FRY COMMUNICATIONS INC,FRY COMM MECHANICSBURG PRINT BLDGS 1 & 2,FRY COMMUNICATIONS INC/BLDG 1 & 2,2340,253497,492043,ADMIN SF FOR:FRY COMMUNICATIONS INC/BLDG 1 & 2,549287,AIR EMISSION PLANT,Unavailable,23-1885979-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4384239
-8518745.378,5149454.299,CALVIN C COLE INC,CALVIN C COLE INC,CALVIN C COLE,CALVIN C COLE INC/US RT 220,2347,465162,494436,ADMIN SF FOR:CALVIN C COLE INC/US RT 220,551641,AIR EMISSION PLANT,Unavailable,23-1934650-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4384297
-8462298.823,4912866.757,GRAFIKA COMMERCIAL PRINTING INC,GRAFIKA COMMERCIAL PRINTING INC,GRAFIKA COMMERCIAL PRINT SHOP,GRAFIKA COMMERCIAL PRINTING/SINKING SPRING,2353,241551,245374,ADMIN SF FOR:GRAFIKA COMMERCIAL P/SINKING SPRING,549411,AIR EMISSION PLANT,Unavailable,23-2609807-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4384298
-8453314.768,4918229.516,CARPENTER TECH CORP,CARPENTER TECH CORP,CARPENTER TECHNOLOGY CORPORATION,CARPENTER TECH CORP/READING PLT,77325,445262,470235,ADMIN SF FOR:CARPENTER TECH CORP/READING PLT,548915,AIR EMISSION PLANT,Unavailable,23-0458500-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4384388
-8462847.382,4912715.712,FM BROWNS SONS INC,FM BROWNS SONS INC,FM BROWNS BIRD SEED MFG SINKING SPRING,FM BROWNS SONS INC/SINKING SPRING,80147,482552,511616,ADMIN SF FOR:FM BROWNS & SONS/SINKING SPRING,552719,AIR EMISSION PLANT,Unavailable,23-1308422-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4384421
-8543598.241,4864278.063,AMZ MFG CORP,AMZ MFG CORP,AMZ ELECTROPLATING PLT,AMZ MFG CORP/YORK,80345,270395,509935,ADMIN SF FOR:AMZ MFG CORP/YORK,552602,AIR EMISSION PLANT,Unavailable,23-2988577-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4384434
-8584691.466,4978010.736,NATL LIMESTONE QUARRY INC,NATL LIMESTONE QUARRY INC,NATL LIMESTONE PAXTONVILLE QUARRY,NATL LIMESTONE QUARRY/PAXTONVILLE QUARRY,31261,243116,492823,ADMIN SF FOR:NATL LIMESTONE QUARR/PAXTONVILLE QUARRY,551616,AIR EMISSION PLANT,Unavailable,23-1618752-2,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4384728
-8438969.806,4912121.821,IFS IND INC,IFS IND INC,IFS IND INC,IFS INDUSTRIES INC/READING PLT,119556,259636,522434,ADMIN SF FOR:IFS INDUSTRIES INC/READING PLT,553145,AIR EMISSION PLANT,Unavailable,23-1628033-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,ACTIVE,ACTIVE,YES,4384776
-8703001.105,4829713.866,NEW ENTERPRISE STONE & LIME CO INC,NEW ENTERPRISE STONE & LIME CO INC,NEW ENTERPRISE STONE UNION EQUIP ASPHALT PLT,NEW ENTERPRISE STONE/WARFORDSBURG (UNION EQUIPMENT),62856,483633,512542,ADMIN SF FOR:NEW ENTERPRISE STONE/WARFORDSBURG (UNION EQUIP0,550896,AIR EMISSION PLANT,Unavailable,23-1374051-21,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,ACTIVE,YES,4384806
-8390338.183,4881084.824,UPPER MERION SANITARY AND STORMWATER AUTH,UPPER MERION SANITARY AND STORMWATER AUTH,UPPER MERION MU AUTH SEW SYS & STP TROUT RUN,UPPER MERION MUNI AUTH/TROUT RUN,72994,457789,514441,ADMIN SF FOR:UPPER MERION MUNI AUTH/TROUT RUN,551085,AIR EMISSION PLANT,Unavailable,23-6300540-1,GENERAL ADMINISTRATIVE LOCATION,ADMIN,Owner,ACTIVE,INACTIVE,INACTIVE,YES,4384821
